"ad_table_id","vista","nombre_vista","descripcion_vista","es_vista","ad_column_id","columna","nombre_columna","etiqueta","descripcion_columna","ayuda_columna","ad_reference_id","tipo_referencia","longitud","es_clave","es_padre","obligatorio","identificador","traducible","actualizable","logica_solo_lectura","valor_por_defecto","callout","ad_reference_value_id","referencia_valor","regla_validacion","codigo_regla_validacion","columna_sql","secuencia"
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",59733,"AmtAcctCr","Crédito Contabilizado","Crédito","Total del crédito contabilizado","El total del crédito de la cuenta indica el total de la transacción convertido a esta transacción",12,"Amount",22,"N","N","Y","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",59734,"AmtAcctDr","Débito Contabilizado","Débito","Débito","El total del debito de la cuenta indica el total de la transacción convertido a esta transacción",12,"Amount",22,"N","N","Y","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",59755,"AmtSource","Importe Fuente","Importe Fuente","Balance de la cantidad en modernidad de la fuente.",NULL,12,"Amount",131089,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",59735,"AmtSourceCr","Crédito Fuente","Crédito Fuente","Monto Crédito Fuente","El monto de crédito fuente indica el valor crédito para esta línea en la moneda fuente.",12,"Amount",22,"N","N","Y","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",59736,"AmtSourceDr","Débito Fuente","Débito Fuente","Monto Débito Fuente","El monto de débito fuente indica el valor débito para esta línea en la moneda fuente",12,"Amount",22,"N","N","Y","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",59758,"BPartnerValue","Código Tercero","Código Tercero","Código Tercero",NULL,10,"String",40,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",59759,"BPName","Nombre Tercero","Nombre Tercero",NULL,NULL,10,"String",60,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",59737,"C_AcctSchema_ID","Esquema Contable","Esquema Contable","Reglas para contabilizar","Un esquema contable define las reglas contables usadas tales como método de costeo; moneda y calendario",19,"Table Direct",22,"N","N","Y","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",59738,"C_Activity_ID","Actividad","Actividad","Actividad de Negocio","Las actividades indican tareas que son ejecutadas en el curso de un negocio; las actividades son usadas para el costeo por actividad (ABC)",19,"Table Direct",22,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217192,"C_BankAccount_ID","Cuenta Banco/Caja","Cuenta Banco/Caja","Cuenta Banco/Caja","La cuenta banco/caja identifica una cuenta de manejo de fondos",19,"Table Direct",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217201,"c_bp_acqusitioncost","c_bp_acqusitioncost","c_bp_acqusitioncost",NULL,NULL,22,"Number",14,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217202,"c_bp_actuallifetimevalue","c_bp_actuallifetimevalue","c_bp_actuallifetimevalue",NULL,NULL,22,"Number",14,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217203,"c_bp_ad_language","c_bp_ad_language","c_bp_ad_language",NULL,NULL,10,"String",6,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217204,"C_BP_AD_OrgBP_ID","c_bp_ad_orgbp_id","c_bp_ad_orgbp_id",NULL,NULL,18,"Table",10,"N","N","N","N","N","N",NULL,NULL,NULL,276,"AD_Org (all)",NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217205,"C_BP_AD_Org_ID","c_bp_ad_org_id","c_bp_ad_org_id",NULL,NULL,18,"Table",10,"N","N","N","N","N","N",NULL,NULL,NULL,276,"AD_Org (all)",NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",59739,"C_BPartner_ID","Tercero","Tercero","Identifica un Tercero","Un tercero es cualquiera con quien usted realiza transacciones. Este puede incluir Proveedores, Clientes, Empleados o Vendedores.",30,"Search",22,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217206,"C_BP_BPartner_Parent_ID","c_bp_bpartner_parent_id","c_bp_bpartner_parent_id",NULL,NULL,13,"ID",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217207,"C_BP_C_Dunning_ID","c_bp_c_dunning_id","c_bp_c_dunning_id",NULL,NULL,18,"Table",10,"N","N","N","N","N","N",NULL,NULL,NULL,200044,"C_Dunning",NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217208,"C_BP_C_Greeting_ID","c_bp_c_greeting_id","c_bp_c_greeting_id",NULL,NULL,18,"Table",10,"N","N","N","N","N","N",NULL,NULL,NULL,356,"C_Greeting",NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217209,"C_BP_C_InvoiceSchedule_ID","c_bp_c_invoiceschedule_id","c_bp_c_invoiceschedule_id",NULL,NULL,18,"Table",10,"N","N","N","N","N","N",NULL,NULL,NULL,200046,"C_InvoiceSchedule",NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217210,"C_BP_C_PaymentTerm_ID","c_bp_c_paymentterm_id","c_bp_c_paymentterm_id",NULL,NULL,18,"Table",10,"N","N","N","N","N","N",NULL,NULL,NULL,53383,"C_PaymentTerm Sales",NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217211,"c_bp_created","c_bp_created","c_bp_created",NULL,NULL,16,"Date+Time",29,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217212,"C_BP_CreatedBy","c_bp_createdby","c_bp_createdby",NULL,NULL,30,"Search",10,"N","N","N","N","N","N",NULL,NULL,NULL,110,"AD_User",NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217213,"C_BP_C_TaxGroup_ID","c_bp_c_taxgroup_id","c_bp_c_taxgroup_id",NULL,NULL,18,"Table",10,"N","N","N","N","N","N",NULL,NULL,NULL,200047,"C_TaxGroup",NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217214,"c_bp_deliveryrule","c_bp_deliveryrule","c_bp_deliveryrule",NULL,NULL,20,"Yes-No",1,"N","N","Y","N","N","N",NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217215,"c_bp_deliveryviarule","c_bp_deliveryviarule","c_bp_deliveryviarule",NULL,NULL,20,"Yes-No",1,"N","N","Y","N","N","N",NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217216,"c_bp_description","c_bp_description","c_bp_description",NULL,NULL,10,"String",255,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217217,"c_bp_dunninggrace","c_bp_dunninggrace","c_bp_dunninggrace",NULL,NULL,16,"Date+Time",29,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217219,"c_bp_firstsale","c_bp_firstsale","c_bp_firstsale",NULL,NULL,16,"Date+Time",29,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217220,"c_bp_flatdiscount","c_bp_flatdiscount","c_bp_flatdiscount",NULL,NULL,22,"Number",14,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217221,"c_bp_freightcostrule","c_bp_freightcostrule","c_bp_freightcostrule",NULL,NULL,20,"Yes-No",1,"N","N","Y","N","N","N",NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",59762,"C_BP_Group_ID","Grupo de Tercero","Grupo de Tercero","ID del Grupo de Tercero","La ID Grupo del Tercero proporciona un método de definir valores predeterminados a ser usados para Terceros individuales.",19,"Table Direct",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217222,"c_bp_invoicerule","c_bp_invoicerule","c_bp_invoicerule",NULL,NULL,20,"Yes-No",1,"N","N","Y","N","N","N",NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217223,"c_bp_isactive","c_bp_isactive","c_bp_isactive",NULL,NULL,20,"Yes-No",1,"N","N","Y","N","N","N",NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217224,"c_bp_iscustomer","c_bp_iscustomer","c_bp_iscustomer",NULL,NULL,20,"Yes-No",1,"N","N","Y","N","N","N",NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217225,"c_bp_isdiscountprinted","c_bp_isdiscountprinted","c_bp_isdiscountprinted",NULL,NULL,20,"Yes-No",1,"N","N","Y","N","N","N",NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217226,"c_bp_isemployee","c_bp_isemployee","c_bp_isemployee",NULL,NULL,20,"Yes-No",1,"N","N","Y","N","N","N",NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217227,"c_bp_ismanufacturer","c_bp_ismanufacturer","c_bp_ismanufacturer",NULL,NULL,20,"Yes-No",1,"N","N","Y","N","N","N",NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217228,"c_bp_isonetime","c_bp_isonetime","c_bp_isonetime",NULL,NULL,20,"Yes-No",1,"N","N","Y","N","N","N",NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217229,"c_bp_ispotaxexempt","c_bp_ispotaxexempt","c_bp_ispotaxexempt",NULL,NULL,20,"Yes-No",1,"N","N","Y","N","N","N",NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217230,"c_bp_isprospect","c_bp_isprospect","c_bp_isprospect",NULL,NULL,20,"Yes-No",1,"N","N","Y","N","N","N",NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217231,"c_bp_issalesrep","c_bp_issalesrep","c_bp_issalesrep",NULL,NULL,20,"Yes-No",1,"N","N","Y","N","N","N",NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217232,"c_bp_issummary","c_bp_issummary","c_bp_issummary",NULL,NULL,20,"Yes-No",1,"N","N","Y","N","N","N",NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217233,"c_bp_istaxexempt","c_bp_istaxexempt","c_bp_istaxexempt",NULL,NULL,20,"Yes-No",1,"N","N","Y","N","N","N",NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217234,"c_bp_isvendor","c_bp_isvendor","c_bp_isvendor",NULL,NULL,20,"Yes-No",1,"N","N","Y","N","N","N",NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217235,"C_BP_Logo_ID","c_bp_logo_id","c_bp_logo_id",NULL,NULL,32,"Image",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217236,"C_BP_M_DiscountSchema_ID","c_bp_m_discountschema_id","c_bp_m_discountschema_id",NULL,NULL,18,"Table",10,"N","N","N","N","N","N",NULL,NULL,NULL,325,"M_DiscountSchema not PL",NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217237,"C_BP_M_PriceList_ID","c_bp_m_pricelist_id","c_bp_m_pricelist_id",NULL,NULL,18,"Table",10,"N","N","N","N","N","N",NULL,NULL,NULL,166,"M_PriceList",NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217239,"c_bp_name2","c_bp_name2","c_bp_name2",NULL,NULL,10,"String",60,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217240,"c_bp_numberemployees","c_bp_numberemployees","c_bp_numberemployees",NULL,NULL,11,"Integer",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217241,"c_bp_paymentrule","c_bp_paymentrule","c_bp_paymentrule",NULL,NULL,20,"Yes-No",1,"N","N","Y","N","N","N",NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217242,"c_bp_paymentrulepo","c_bp_paymentrulepo","c_bp_paymentrulepo",NULL,NULL,20,"Yes-No",1,"N","N","Y","N","N","N",NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217243,"C_BP_PO_DiscountSchema_ID","c_bp_po_discountschema_id","c_bp_po_discountschema_id",NULL,NULL,18,"Table",10,"N","N","N","N","N","N",NULL,NULL,NULL,325,"M_DiscountSchema not PL",NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217244,"C_BP_PO_PaymentTerm_ID","c_bp_po_paymentterm_id","c_bp_po_paymentterm_id",NULL,NULL,18,"Table",10,"N","N","N","N","N","N",NULL,NULL,NULL,53384,"C_PaymentTerm Purchases",NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217245,"C_BP_PO_PriceList_ID","c_bp_po_pricelist_id","c_bp_po_pricelist_id",NULL,NULL,18,"Table",10,"N","N","N","N","N","N",NULL,NULL,NULL,166,"M_PriceList",NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217246,"c_bp_poreference","c_bp_poreference","c_bp_poreference",NULL,NULL,10,"String",20,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217247,"c_bp_potentiallifetimevalue","c_bp_potentiallifetimevalue","c_bp_potentiallifetimevalue",NULL,NULL,22,"Number",14,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217248,"c_bp_rating","c_bp_rating","c_bp_rating",NULL,NULL,20,"Yes-No",1,"N","N","Y","N","N","N",NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217250,"C_BP_SalesRep_ID","c_bp_salesrep_id","c_bp_salesrep_id",NULL,NULL,18,"Table",10,"N","N","N","N","N","N",NULL,NULL,NULL,190,"AD_User - SalesRep",NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217251,"c_bp_salesvolume","c_bp_salesvolume","c_bp_salesvolume",NULL,NULL,11,"Integer",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217252,"c_bp_sendemail","c_bp_sendemail","c_bp_sendemail",NULL,NULL,20,"Yes-No",1,"N","N","Y","N","N","N",NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217253,"c_bp_shareofcustomer","c_bp_shareofcustomer","c_bp_shareofcustomer",NULL,NULL,11,"Integer",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217254,"c_bp_shelflifeminpct","c_bp_shelflifeminpct","c_bp_shelflifeminpct",NULL,NULL,11,"Integer",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217255,"c_bp_so_creditlimit","c_bp_so_creditlimit","c_bp_so_creditlimit",NULL,NULL,22,"Number",14,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217256,"c_bp_socreditstatus","c_bp_socreditstatus","c_bp_socreditstatus",NULL,NULL,20,"Yes-No",1,"N","N","Y","N","N","N",NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217257,"c_bp_so_creditused","c_bp_so_creditused","c_bp_so_creditused",NULL,NULL,22,"Number",14,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217258,"c_bp_so_description","c_bp_so_description","c_bp_so_description",NULL,NULL,10,"String",255,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217260,"c_bp_totalopenbalance","c_bp_totalopenbalance","c_bp_totalopenbalance",NULL,NULL,22,"Number",14,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217261,"c_bp_updated","c_bp_updated","c_bp_updated",NULL,NULL,16,"Date+Time",29,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217262,"C_BP_UpdatedBy","c_bp_updatedby","c_bp_updatedby",NULL,NULL,30,"Search",10,"N","N","N","N","N","N",NULL,NULL,NULL,110,"AD_User",NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217263,"c_bp_url","c_bp_url","c_bp_url",NULL,NULL,10,"String",120,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",59740,"C_Campaign_ID","Campaña","Campaña","Campaña de Mercadeo","La Campaña define un programa de mercadotecnia único. Los proyectos pueden estar asociados con una campaña de mercadotecnia única. Usted puede entonces reportar basado en una campaña específica",19,"Table Direct",22,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217323,"C_Charge_ID","Cargo","Cargo","Cargos adicionales del documento","El cargo indica un tipo de cargo (manejo, embalaje, reposición)",19,"Table Direct",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217324,"C_CostCenter_ID","Cost Center","Cost Center",NULL,NULL,19,"Table Direct",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",59741,"C_Currency_ID","Moneda","Moneda","Moneda para este registro","Indica la moneda a ser usada cuando se procese o Informe este registro",19,"Table Direct",22,"N","N","Y","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217325,"C_Department_ID","Department","Department",NULL,NULL,19,"Table Direct",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53285,"T_RV_Reconciliation","Accounting Fact Reconciliation Report View",NULL,"Y",217194,"C_Element_ID","Elemento","Elemento","Elemento de Cuenta","El elemento cuenta identifica únicamente una cuenta. El conjunto es conocido comúnmente como catálogo de cuentas",19,"Table Direct",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
