"ad_table_id","tabla","nombre_tabla","descripcion_tabla","ad_column_id","columna","nombre_columna","etiqueta","descripcion_columna","ayuda_columna","ad_reference_id","tipo_referencia","longitud","es_clave","es_padre","obligatorio","identificador","traducible","actualizable","logica_solo_lectura","valor_por_defecto","callout","ad_reference_value_id","referencia_valor","regla_validacion","codigo_regla_validacion","columna_sql","secuencia"
106,"AD_Tab","Pestaña","Tab within a Window",2742,"OrderByClause","Cláusula ORDER BY SQL","Cláusula ORDER BY SQL","Cláusula completamente calificada ORDER BY","La cláusula ORDER BY indica la cláusula SQL ORDER BY a usar para la selección del registro",10,"String",2000,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
106,"AD_Tab","Pestaña","Tab within a Window",4207,"Processing","Procesar Ahora","Procesar Ahora",NULL,NULL,28,"Button",1,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
106,"AD_Tab","Pestaña","Tab within a Window",13449,"ReadOnlyLogic","Lógica de Solo Lectura","Logica de Solo Lectura","Lógica para determinar si el campo es de sólo lectura (aplica solamente cuando el campo es lectura-escritura","format := {expression} [{logic} {expression}]<br> 
expression := @{context}@{operand}{value} or @{context}@{operand}{value}<br> 
logic := {|}|{&}<br>
context := any global or window context <br>
value := strings or numbers<br>
logic operators	:= AND or OR with the previous result from left to right <br>
operand := eq{=}, gt{&gt;}, le{&lt;}, not{~^!} <br>
Examples: <br>
<ul>
<li> @AD_Table_ID@=14 | @Language@!GERGER</li>
<li> @PriceLimit@>10 | @PriceList@>@PriceActual@</li>
<li> @Name@>J</li>
</ul>
Strings may be in single quotes (optional)",10,"String",2000,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
106,"AD_Tab","Pestaña","Tab within a Window",165,"SeqNo","Secuencia","Secuencia","Método de ordenar registros; el número más bajo viene primero","La Secuencia indica el orden de los registros",11,"Integer",22,"N","N","Y","N","N","Y",NULL,"@SQL=SELECT COALESCE(MAX(SeqNo),0)+10 AS DefaultValue FROM AD_Tab WHERE AD_Window_ID=@AD_Window_ID@",NULL,NULL,NULL,NULL,NULL,NULL,NULL
106,"AD_Tab","Pestaña","Tab within a Window",576,"Updated","Actualizado","Actualizado","Permite ver si algún registro en especifico esta actualizado","Permite ver si algún registro en especifico esta actualizado",16,"Date+Time",7,"N","N","Y","N","N","N",NULL,"SYSDATE",NULL,NULL,NULL,NULL,NULL,NULL,NULL
106,"AD_Tab","Pestaña","Tab within a Window",577,"UpdatedBy","Actualizado por","Actualizado por","User who updated this records","The Updated By field indicates the user who updated this record.",30,"Search",22,"N","N","Y","N","N","N",NULL,NULL,NULL,110,"AD_User",NULL,NULL,NULL,NULL
106,"AD_Tab","Pestaña","Tab within a Window",2741,"WhereClause","Sql WHERE","Cláusula Where","Cláusula Sql WHERE completamente calificada","La cláusula Where indica la cláusula SQL WHERE a usar para seleccionar los registros.  No incluya la palabra WHERE.  Completamente calidifcado significa que las columnas se deben mencionar como ""tablename.columnname"".",10,"String",2000,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200008,"AD_Tab_Customization","Personalización Pestaña","Grid user customization",200254,"AD_Client_ID","Grupo Empresarial","Grupo Empresarial","Grupo Empresarial para esta instalación","Grupo Empresarial. No se pueden compartir datos entre diferentes grupos empresariales.",19,"Table Direct",10,"N","N","Y","N","N","N",NULL,NULL,NULL,NULL,NULL,"AD_Client Trx Security validation","AD_Client.AD_Client_ID <> 0",NULL,0
200008,"AD_Tab_Customization","Personalización Pestaña","Grid user customization",200255,"AD_Org_ID","Organización","Organización","Entidad organizacional dentro del grupo empresarial","Una organización es una unidad del grupo empresarial o entidad legal - Ej. Tiendas y departamentos. Es posible compartir datos entre organizaciones.",19,"Table Direct",10,"N","N","Y","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
200008,"AD_Tab_Customization","Personalización Pestaña","Grid user customization",200256,"AD_Tab_Customization_ID","Personalización Pestaña","Personalización Pestaña",NULL,NULL,13,"ID",10,"Y","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
200008,"AD_Tab_Customization","Personalización Pestaña","Grid user customization",200257,"AD_Tab_ID","Pestaña","Pestaña","Pestaña dentro de una ventana.","La pestaña indica una pestaña que se despliega dentro de una ventana",19,"Table Direct",22,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
200008,"AD_Tab_Customization","Personalización Pestaña","Grid user customization",200258,"AD_User_ID","Usuario","Usuario","ID de Usuario dentro del sistema","La ID de usuario identifica un usuario único en el sistema",19,"Table Direct",22,"N","N","Y","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
200008,"AD_Tab_Customization","Personalización Pestaña","Grid user customization",200259,"Created","Creado","Creado","Fecha de creación de este registro","El campo creado indica la fecha en que este registro fue creado",16,"Date+Time",7,"N","N","Y","N","N","Y",NULL,"SYSDATE",NULL,NULL,NULL,NULL,NULL,NULL,0
200008,"AD_Tab_Customization","Personalización Pestaña","Grid user customization",200260,"CreatedBy","Creado Por","Creado Por","Usuario que creó este registro","El campo creado por indica el usuario que creó este registro",30,"Search",10,"N","N","Y","N","N","Y",NULL,NULL,NULL,110,"AD_User",NULL,NULL,NULL,0
200008,"AD_Tab_Customization","Personalización Pestaña","Grid user customization",200261,"Custom","Personalizado","Personalizado",NULL,NULL,10,"String",2000,"N","N","Y","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
200008,"AD_Tab_Customization","Personalización Pestaña","Grid user customization",200262,"IsActive","Activo","Activo","El registro está activo en el sistema","Hay dos métodos para que los registros no estén disponibles en el sistema: Uno es eliminar el registro; el otro es desactivarlo. Un registro desactivado no está disponible para selección; pero está disponible para Informes",20,"Yes-No",1,"N","N","Y","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
200008,"AD_Tab_Customization","Personalización Pestaña","Grid user customization",214505,"IsAutoHideEmptyColumn","Auto Hide Empty Column","Auto Hide Empty Column",NULL,NULL,17,"List",1,"N","N","N","N","N","Y",NULL,NULL,NULL,319,"_YesNo",NULL,NULL,NULL,0
200008,"AD_Tab_Customization","Personalización Pestaña","Grid user customization",210850,"IsDisplayedGrid","Mostrar en Grilla","Mostrar en Grilla",NULL,NULL,17,"List",1,"N","N","N","N","N","Y",NULL,NULL,NULL,319,"_YesNo",NULL,NULL,NULL,0
200008,"AD_Tab_Customization","Personalización Pestaña","Grid user customization",213259,"IsQuickForm","Quick Form","Quick Form","Display in Quick Form","The field will be displayed in Quick Form for easy entry.",20,"Yes-No",1,"N","N","N","N","N","Y",NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,0
200008,"AD_Tab_Customization","Personalización Pestaña","Grid user customization",200263,"Updated","Actualizado","Actualizado","Permite ver si algún registro en especifico esta actualizado","Permite ver si algún registro en especifico esta actualizado",16,"Date+Time",7,"N","N","Y","N","N","Y",NULL,"SYSDATE",NULL,NULL,NULL,NULL,NULL,NULL,0
200008,"AD_Tab_Customization","Personalización Pestaña","Grid user customization",200264,"UpdatedBy","Actualizado por","Actualizado por","User who updated this records","The Updated By field indicates the user who updated this record.",30,"Search",10,"N","N","Y","N","N","Y",NULL,NULL,NULL,110,"AD_User",NULL,NULL,NULL,0
200008,"AD_Tab_Customization","Personalización Pestaña","Grid user customization",200853,"AD_Tab_Customization_UU","AD_Tab_Customization_UU","AD_Tab_Customization_UU",NULL,NULL,200231,"UUID",36,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100,"AD_Table","Tabla","Table for the Fields",50183,"CopyColumnsFromTable","Copia Columnas desde Tabla","Copia Columnas desde Tabla",NULL,NULL,28,"Button",1,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
100,"AD_Table","Tabla","Table for the Fields",212637,"CopyComponentsFromView","Copiar componentes de otra vista","Copiar componentes de otra vista",NULL,NULL,28,"Button",1,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
100,"AD_Table","Tabla","Table for the Fields",216285,"CreatePartition","Create/update partition","Create/update partition","Process which create or update table partitions based on the table and column records","The Create/update partition process will create or update table partitions based on the information in the table and column records",28,"Button",1,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
100,"AD_Table","Tabla","Table for the Fields",214207,"CreateWindowFromTable","Create Window From Table","Create Window From Table",NULL,NULL,28,"Button",1,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
100,"AD_Table","Tabla","Table for the Fields",210892,"DatabaseViewDrop","Borrar Vista","Borrar Vista",NULL,NULL,28,"Button",1,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
100,"AD_Table","Tabla","Table for the Fields",6488,"EntityType","Tipo de Entidad","Tipo de Entidad","Tipo de Entidad Diccionario; determina propiedad y sincronización","Los tipos de entidad ""Diccionario""; ""iDempiere""; y ""Aplicación"" podrían ser automáticamente sincronizados y las personalizaciones eliminadas o sobreescritas",18,"Table",40,"N","N","Y","N","N","Y","@EntityType@=D & @AD_Table_ID@>0","@SQL=SELECT CASE WHEN '@P|AdempiereSys:N@'='Y' THEN 'D' ELSE get_sysconfig('DEFAULT_ENTITYTYPE','U',0,0) END FROM Dual",NULL,389,"_EntityTypeNew",NULL,NULL,NULL,0
100,"AD_Table","Tabla","Table for the Fields",6489,"ImportTable","Importar Tabla","Importar Tabla","Importa columnas de tabla desde base de datos",NULL,28,"Button",1,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
100,"AD_Table","Tabla","Table for the Fields",59135,"IsCentrallyMaintained","Mantenido Centralmente","Mantenido Centralmente","Información mantenida en la tabla elementos de sistema.","El cuadro de verificación mantenido centralmente indica si el nombre; descripción y ayuda son mantenidos centralmente.",20,"Yes-No",1,"N","N","N","N","N","Y",NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,0
100,"AD_Table","Tabla","Table for the Fields",8564,"IsChangeLog","Mantiene Bitácora Cambios","Bitácora Cambios","Mantiene bitácora de cambios.","Si está seleccionado, un registro de todos los cambios se mantiene.",20,"Yes-No",1,"N","N","Y","N","N","Y",NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,0
100,"AD_Table","Tabla","Table for the Fields",216282,"IsPartition","Partition","Partition","This is a partitioned table",NULL,20,"Yes-No",1,"N","N","Y","N","N","Y",NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,0
100,"AD_Table","Tabla","Table for the Fields",214721,"IsShowInDrillOptions","Show In Drill Options","Show In Drill Options","This parameter enables the table to be displayed in Drill Assistant - Table tab",NULL,20,"Yes-No",1,"N","N","N","N","N","Y",NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,0
100,"AD_Table","Tabla","Table for the Fields",6125,"IsView","Vista","Consulta","Ésta es una vista","Esta es una vista mas bien que una tabla. Una vista es siempre tratada como de sólo lectura en el sistema",20,"Yes-No",1,"N","N","Y","N","N","Y",NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,0
100,"AD_Table","Tabla","Table for the Fields",9342,"PO_Window_ID","Ventana OC","Ventana OC","Ventana Orden de Compra","Ventana para orden de compra (AP) Enfocar",18,"Table",22,"N","N","N","N","N","Y",NULL,NULL,NULL,284,"AD_Window",NULL,NULL,NULL,0
100,"AD_Table","Tabla","Table for the Fields",210591,"Processing","Procesar Ahora","Procesar Ahora",NULL,NULL,28,"Button",1,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
100,"AD_Table","Tabla","Table for the Fields",9341,"ReplicationType","Tipo de Replicación","Tipo de Replicación","Tipo de réplica de datos","El tipo de replicación de datos determina la dirección de replicación de datos. <br>

La referencia significa que los datos en este sistema están leídos solamente -> <br>

Medios locales que los datos en este sistema no están replegados a otros sistemas - <br>

La fusión significa que los datos en este sistema están sincronizados con el otro sistema<-> <br>

",17,"List",1,"N","N","Y","N","N","Y",NULL,"L",NULL,126,"AD_Table Replication Type",NULL,NULL,NULL,0
100,"AD_Table","Tabla","Table for the Fields",107,"TableName","Nombre de Tabla","Nombre de Tabla en BD","Nombre de la tabla en la base de datos","Indica el nombre de la tabla en una base de datos.",10,"String",60,"N","N","Y","Y","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
100,"AD_Table","Tabla","Table for the Fields",102,"Name","Nombre","Nombre","Identificador alfanumérico de la entidad.","El nombre de una entidad (registro) se usa como una opción de búsqueda predeterminada adicional al código. El nombre es de hasta 60 caracteres de longitud.",10,"String",60,"N","N","Y","Y","Y","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2
100,"AD_Table","Tabla","Table for the Fields",354,"AccessLevel","Nivel de Acceso a Datos","Nivel de Acceso a Datos","Nivel de Acceso requerido","Indica el nivel de acceso requerido para este registro o proceso",17,"List",1,"N","N","Y","N","N","Y",NULL,"4",NULL,5,"AD_Table Access Levels",NULL,NULL,NULL,NULL
100,"AD_Table","Tabla","Table for the Fields",355,"AD_Client_ID","Grupo Empresarial","Grupo Empresarial","Grupo Empresarial para esta instalación","Grupo Empresarial. No se pueden compartir datos entre diferentes grupos empresariales.",19,"Table Direct",22,"N","N","Y","N","N","N",NULL,"@#AD_Client_ID@",NULL,NULL,NULL,"AD_Client Trx Security validation","AD_Client.AD_Client_ID <> 0",NULL,NULL
100,"AD_Table","Tabla","Table for the Fields",356,"AD_Org_ID","Organización","Organización","Entidad organizacional dentro del grupo empresarial","Una organización es una unidad del grupo empresarial o entidad legal - Ej. Tiendas y departamentos. Es posible compartir datos entre organizaciones.",19,"Table Direct",22,"N","N","Y","N","N","N",NULL,"@#AD_Org_ID@",NULL,NULL,NULL,"AD_Org Security validation","(AD_Org.IsSummary='N' OR AD_Org.AD_Org_ID=0)",NULL,NULL
100,"AD_Table","Tabla","Table for the Fields",100,"AD_Table_ID","Tabla","Tabla","Información de la tabla de la base de datos","La tabla provee la información de la definición de la tabla.",13,"ID",22,"Y","N","Y","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100,"AD_Table","Tabla","Table for the Fields",60505,"AD_Table_UU","AD_Table_UU","AD_Table_UU",NULL,NULL,200231,"UUID",36,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100,"AD_Table","Tabla","Table for the Fields",106,"AD_Val_Rule_ID","Validación Dinamica","Validación","Regla de validación Dinamica","La Regla de validación indica una regla de validación única en el sistema. Esas reglas definen como una entidad se determina como válida o inválida.",19,"Table Direct",22,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100,"AD_Table","Tabla","Table for the Fields",105,"AD_Window_ID","Ventana","Ventana","Ventana de entrada de datos o despliegue","El campo ventana identifica una ventana única en el sistema",19,"Table Direct",22,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100,"AD_Table","Tabla","Table for the Fields",544,"Created","Creado","Creado","Fecha de creación de este registro","El campo creado indica la fecha en que este registro fue creado",16,"Date+Time",7,"N","N","Y","N","N","N",NULL,"SYSDATE",NULL,NULL,NULL,NULL,NULL,NULL,NULL
100,"AD_Table","Tabla","Table for the Fields",545,"CreatedBy","Creado Por","Creado Por","Usuario que creó este registro","El campo creado por indica el usuario que creó este registro",30,"Search",22,"N","N","Y","N","N","N",NULL,NULL,NULL,110,"AD_User",NULL,NULL,NULL,NULL
100,"AD_Table","Tabla","Table for the Fields",103,"Description","Descripción","Descripción","Descripción corta opcional del registro","Una descripción esta limitada a 255 caracteres",10,"String",255,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100,"AD_Table","Tabla","Table for the Fields",104,"Help","Ayuda","Ayuda","Ayuda; Comentario o Sugerencia","El campo ayuda contiene una sugerencia; comentario o ayuda acerca del uso de esta partida",14,"Text",2000,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100,"AD_Table","Tabla","Table for the Fields",543,"IsActive","Activo","Activo","El registro está activo en el sistema","Hay dos métodos para que los registros no estén disponibles en el sistema: Uno es eliminar el registro; el otro es desactivarlo. Un registro desactivado no está disponible para selección; pero está disponible para Informes",20,"Yes-No",1,"N","N","Y","N","N","Y",NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL
100,"AD_Table","Tabla","Table for the Fields",727,"IsDeleteable","Registros Eliminables","Registros sujetos a Eliminado","Indica si los registros pueden ser eliminados de la base de datos","El cuadro de verificación registros eliminables indica si un registro puede ser eliminado de la base de datos. Si los registros no pueden ser eliminados; usted puede solamente deseleccionar la marca de activo.",20,"Yes-No",1,"N","N","Y","N","N","Y",NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL
